txId,time_step,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,feat_128,feat_129,feat_130,feat_131,feat_132,feat_133,feat_134,feat_135,feat_136,feat_137,feat_138,feat_139,feat_140,feat_141,feat_142,feat_143,feat_144,feat_145,feat_146,feat_147,feat_148,feat_149,feat_150,feat_151,feat_152,feat_153,feat_154,feat_155,feat_156,feat_157,feat_158,feat_159,feat_160,feat_161,feat_162,feat_163,feat_164,feat_165
101718,19,-0.223784,-0.386283,0.015819,-0.083415,-0.332226,0.07464,-0.796798,0.126317,-0.144607,-0.367943,0.292485,-0.874316,0.753764,-0.287985,-0.218337,-0.589951,0.431293,-0.292247,-0.900386,-0.802658,0.015495,-0.683671,0.136877,0.018646,-0.016012,-0.391971,-0.004204,0.367383,0.214685,-0.757033,0.093479,-0.114395,0.098688,-0.358339,0.447344,1.534232,-0.265951,0.43953,0.17626,-0.895141,0.206961,-0.127009,0.191288,0.320493,-1.312151,0.268658,-0.041901,-0.606275,-0.295944,-0.444218,0.209337,0.023936,-0.289647,0.132254,-0.278679,-0.301494,-0.099994,-0.475078,-0.520472,-0.265316,0.591206,-0.955463,-0.860432,-0.552757,0.354601,-0.759628,-0.508429,-0.32679,-0.640231,0.727295,-0.402848,-1.005044,-0.724373,0.210854,-0.166729,0.176248,0.555975,-0.351269,0.155472,1.11641,-0.529227,0.050144,0.158668,0.467208,-0.279957,0.187935,-0.183064,-1.201743,-0.004972,-0.009107,-0.686459,0.238589,0.1859,0.065962,0.732217,-0.412579,0.748509,0.128672,0.163687,-0.245608,0.076855,-0.007685,-0.358905,-0.337977,0.087954,-0.264585,-0.396496,0.437366,0.55479,-1.094902,-1.118555,-0.3172,-0.161223,-0.695369,0.779739,-0.244227,0.121439,0.008859,0.263691,1.10444,-0.525659,0.006885,-0.331449,0.307813,-0.630258,-0.354545,-0.618005,-0.098429,0.038063,-0.071138,-0.642066,-0.154745,-0.721243,-0.646853,-0.00391,0.364997,-0.785555,-0.253296,-0.342185,0.450674,0.048693,-0.474298,0.656905,0.379778,-1.023197,0.021699,0.229496,-0.096757,-0.790932,-0.63201,1.08013,0.181759,0.754428,0.619219,0.259901,-0.253822,0.096376,-0.357882,-0.539684,-0.383265,-0.040385,-0.430194,0.031756,-0.32755,-0.077037
101719,5,-0.406715,0.899691,-0.256187,-0.67191,0.116958,-1.001083,-0.585609,-0.83532,-0.446649,-0.948388,-0.886662,-0.439445,-1.418506,-0.256334,-0.399822,0.259496,0.036918,0.020887,-1.205239,-0.136253,-0.146252,-0.62206,-0.264055,-0.93106,0.290112,-0.080234,-0.613482,-0.816252,-1.446507,-0.296162,0.388988,-0.55262,0.526147,-0.867837,-0.821169,-0.931568,0.15764,0.488038,-0.263887,-1.014393,-0.389145,-0.409344,-0.947374,-1.737809,-0.626008,-0.551972,-0.693746,-0.712424,-1.466729,0.02543,-0.716094,0.502951,-0.065211,-1.076358,-0.175233,-0.411382,-0.996896,-0.171381,0.284598,-0.067574,0.13901,0.089856,-0.938658,-0.809244,-0.28789,-0.085182,-0.497935,-0.255667,-0.862623,0.264964,1.09569,0.140097,-0.518996,-0.228907,-0.560558,0.092522,-0.900382,-0.431631,-1.171191,-0.474307,-0.394032,0.375055,-0.218035,-0.601741,0.216434,-0.21775,-2.030368,-1.198827,-0.522317,-0.852764,-0.815695,-0.090673,-0.721539,-0.260633,0.200952,-0.753563,-0.468469,-0.245676,-0.209677,-0.736831,-0.735864,0.14605,-0.335929,-0.198685,-0.418902,-0.606007,-0.817943,-0.103754,-0.475802,-0.35063,-0.947429,0.708777,-0.292737,-0.813586,-0.681714,-0.348153,0.064613,0.21654,-0.418103,0.319756,-0.463574,-0.099783,-1.268998,-0.170406,-0.682112,-0.545314,-1.04529,0.133609,-0.554948,-0.733031,-0.401955,-0.464656,0.938864,-1.097835,-1.104039,0.416407,-0.142933,-1.031436,-0.305083,-0.716869,-0.122834,-0.687454,-0.514849,0.609724,-0.120125,-0.906039,-0.612486,-0.190759,-1.725273,-0.493186,-0.121734,-0.927741,0.225478,-1.21694,-1.217683,0.097589,-0.849732,-0.485589,0.06605,-0.476972,-0.628632,-0.078638,-0.389023,-0.221411,-0.698548
101720,9,-0.342412,-0.942948,-0.638436,-0.410063,0.052538,0.193013,-0.274135,-0.39397,0.072876,1.050539,0.370572,-1.178547,-0.018848,-0.10091,-0.529876,0.6028,0.168349,0.920324,-0.614352,0.688527,-0.25521,-0.361237,-0.150372,-0.009487,-0.010913,-0.022826,0.294445,-0.413054,-0.940684,0.110512,0.146194,0.836917,0.083617,0.037714,0.072833,0.182527,-0.699172,-0.560018,0.547895,-0.667761,0.202918,0.146536,-0.506799,0.650735,0.252888,-1.299854,0.173886,0.58607,0.659287,0.13113,-1.041154,0.005232,-0.343068,0.838899,0.156929,0.055192,0.490336,-0.265414,0.23152,0.67865,-0.176191,0.094714,0.366148,0.271591,0.009145,0.742713,0.167212,-0.026791,0.11974,-1.074415,0.990271,0.324224,0.840417,0.521897,0.842971,-0.01276,0.070371,-0.559251,0.628907,-0.859654,-1.079903,0.085798,0.292938,-0.357301,-0.201632,-0.276024,-0.537509,-0.208178,-0.142845,-0.353282,0.376185,0.470556,0.801674,-0.38084,-0.964463,-0.333821,0.058214,-0.001131,-0.581188,0.317728,-0.564563,0.799555,-0.032233,-0.605972,-0.502845,-0.161641,-0.605582,-0.345084,1.233979,-0.180431,-0.472934,0.846846,-0.801249,-0.868083,0.049932,-0.09546,-0.660996,-0.058582,0.319975,-0.582222,-0.387357,0.054609,0.1702,0.252035,0.276208,0.048555,0.081706,0.479735,0.189102,0.283878,-0.286233,-0.24869,0.47186,0.110306,0.854109,-0.916614,0.763795,0.926213,0.224746,-0.492817,0.54312,-0.356308,0.14017,-0.074016,-0.780929,0.194789,0.170602,0.172165,-0.438095,-1.106496,-0.615722,-0.255839,0.159778,0.308062,-0.742523,-0.277237,0.584501,-0.637215,0.402559,0.534486,0.33976,0.389851,-0.600507,-0.002035,-0.915073
101721,5,-0.516792,-0.815494,-0.440021,-1.059916,-0.668343,-0.421058,-1.505644,-1.162107,-0.746581,-0.839463,-1.319138,-0.845637,-0.396063,-1.182264,0.077057,-0.17672,-0.69945,-2.282537,-0.7764,-1.059131,-1.671319,-1.224826,-1.007499,-1.369951,-2.222272,-1.342805,-1.615026,-1.352267,-1.41227,-1.832313,-1.247454,-0.21659,-0.663167,-0.92102,-2.678212,-0.903506,-1.390217,-0.967649,-0.950944,-1.053869,-1.219254,-1.57415,-1.603884,-0.95371,-0.772669,-0.95177,-0.388431,-1.304829,-1.050614,-0.824584,-1.457657,-0.055304,-1.531744,-1.719024,-0.887418,-2.034933,-0.626773,-1.644748,-2.349195,-0.811464,-1.392464,-0.229485,-1.699539,-0.372953,-1.238035,-1.311077,-0.114718,-1.10784,-1.718649,-1.41786,-0.838512,-1.114062,-1.301624,-1.814698,-1.578086,-1.724102,-1.220193,-1.201656,-0.394267,-1.139726,-0.729664,-0.374595,-1.079984,-0.911896,-0.933955,-1.57007,-1.386298,-0.795373,-0.530138,-1.005424,-1.13943,-0.358043,-1.473763,-1.765579,-0.516813,-0.616526,-1.294295,-1.722442,-0.815,-1.066542,-1.022581,-1.049531,-0.692478,-0.894045,-0.351948,-1.201201,-0.453485,-0.884094,-0.7983,-1.837528,-0.748013,-0.383949,-0.459385,-0.8408,-1.569673,-1.191152,-0.849444,-0.938115,-0.978947,-0.950579,-0.998885,-0.793526,-1.724325,-0.417589,-0.344255,-0.640023,-1.656392,0.209898,-1.21134,-0.77791,-1.203163,-1.35728,-1.537841,-1.120694,-0.698873,-0.893613,-0.200271,-2.076958,-1.281571,-1.242161,-1.305684,-1.369454,-1.405974,-1.962942,-0.451556,-1.516966,-0.572541,-0.100074,-1.667328,-1.504907,-1.582661,-1.029385,-1.145782,-0.776157,-0.51044,-1.218035,-0.652385,-1.385128,-0.357368,-2.200387,-0.938526,-1.363066,-1.676654,-1.016777,-0.522625
101722,8,0.176845,0.491501,-0.736922,-0.826133,-0.379936,-0.653048,-0.068622,-0.516916,-0.262431,-0.601665,-0.242691,-1.026209,-0.203443,-1.251852,-0.481301,-0.457626,-0.737115,0.092157,-0.042693,0.605226,-0.056377,-0.788899,-1.302437,-0.375342,0.125452,-0.342693,-0.139842,-0.788947,0.278861,-0.780844,0.306984,-0.376976,0.116295,-0.308625,-0.998589,0.10921,-0.530093,-0.571807,0.260388,0.508448,-0.289086,-0.294827,-0.435338,-0.355425,-0.542015,-0.457162,-0.179085,0.015054,-0.277497,0.16167,-0.049891,-0.715189,-1.177814,0.100481,-0.525439,-0.656416,1.313749,-0.381189,-0.078101,0.009638,-0.29991,0.314254,-0.090609,-0.316534,0.131092,-0.850392,-0.748723,-0.389736,-0.320474,-0.523555,-0.418799,-0.129383,-0.96301,-0.976956,-0.553064,-1.328688,-0.411776,-0.037965,0.100604,-0.446321,0.34987,-0.11106,-0.874721,0.253625,-0.499111,0.093832,0.139876,-0.284211,-0.635367,-0.057941,-0.208298,-0.279919,-0.49069,-0.484039,-0.051217,-0.529626,0.076278,-0.30613,-0.598207,-1.006475,0.884533,-1.356521,-0.619895,-0.166821,-0.161681,-0.285657,-0.227979,-1.22343,0.351556,-0.838306,-1.033253,-0.589237,-0.002901,-0.352254,-0.583644,-0.796344,0.513162,-0.154211,-1.192585,0.486031,0.260691,0.072391,-0.22703,-0.553814,0.19694,-0.179411,0.720999,0.260697,-0.454777,-0.042041,-0.561223,0.019261,-0.372688,-0.432099,-0.258075,-0.836777,0.454772,-0.095781,-0.388359,-0.72227,-0.283749,-0.401804,-0.87782,-0.441116,0.216747,-0.227171,-0.104554,0.27186,-0.309641,-0.572824,-0.537395,-0.273077,0.227313,-0.350209,-0.490843,-0.040917,-0.594999,-0.395044,-0.692893,-0.52806,0.016775,-0.361273,-0.436498,-0.127844,-0.268031
101723,22,0.400362,0.229683,-0.542566,0.645286,-0.553892,-0.289194,0.47526,-0.088977,0.002605,-0.845535,-0.339018,0.177311,-0.847069,0.826598,0.397964,-0.255669,-0.48253,-0.439508,0.870505,-0.273655,0.584817,0.311426,0.609187,0.404946,0.612121,0.423442,0.472984,0.290815,0.789964,0.590041,0.315226,0.462623,-0.048976,-0.808034,0.145494,-1.254113,-0.35555,0.402124,0.158206,-0.04661,0.13133,-0.319591,-0.414347,-0.154297,-0.241587,-0.828576,0.041568,-0.282941,-0.480785,0.420358,0.347475,-0.095603,0.06744,0.170875,0.02652,-0.703302,-0.163384,-0.21924,-0.078268,-0.685094,1.011056,0.213911,0.158833,-0.980072,-0.470999,-0.422377,-0.048015,-0.100664,-0.015691,0.048792,0.401025,-0.594039,-0.101525,0.029001,-0.647166,-0.769215,0.338429,-0.58098,-0.433165,-1.124219,0.853912,-0.08023,0.277834,0.532403,0.003371,-0.406729,-0.144368,-0.212974,0.81957,-0.295391,-0.016156,-0.577472,-0.205812,-0.071156,1.049384,0.204195,0.049818,-0.202658,0.617776,-0.178898,0.62344,-0.120317,-0.324914,0.637492,-0.193604,0.095084,0.264182,-0.137663,-0.165962,-1.357162,0.049652,-0.138832,1.289432,0.229845,1.143191,0.53487,0.827263,-0.248822,-0.558614,0.090068,-0.102963,0.872531,0.042991,0.160482,-0.098075,0.681836,1.049701,0.652039,-0.748939,0.15838,0.173522,-0.766964,0.178885,0.325334,-0.496054,0.248703,0.065489,0.094215,0.254867,-0.236118,0.425397,0.243391,0.231118,-0.220818,0.252366,0.254633,0.328036,-0.09697,0.302633,0.2399,0.437621,0.635323,1.08788,-0.14988,0.65698,0.518024,-0.969655,0.370858,0.669451,-0.049415,-0.044824,0.016467,0.616556,0.212429,0.14306
101724,48,0.798579,0.812179,0.66961,0.533381,1.662689,0.393861,0.313227,0.360035,0.504309,1.397051,0.756227,1.07381,0.878281,0.121171,0.722316,0.385378,-0.320082,0.564561,0.376667,1.009426,0.346311,0.132614,0.876126,0.78839,0.042705,1.395383,0.628745,1.302295,-0.189018,0.497361,0.359908,0.47888,1.69794,0.834183,1.595475,0.411727,0.83102,1.654226,0.771178,0.698233,0.298806,0.659782,0.137324,1.27692,0.579737,0.561427,0.554126,0.620816,0.78846,1.051705,0.462987,0.705513,-0.553002,0.904652,0.856444,0.800144,1.007308,1.147432,1.466979,0.719828,0.034001,1.065399,0.073796,1.464315,0.986263,0.336076,1.658731,0.666396,0.095942,1.580875,0.01342,0.914789,0.142631,0.871727,-0.289366,0.569301,0.784343,0.349531,0.644253,1.504763,1.019409,1.100116,-0.046802,0.044957,1.426623,0.827074,0.819708,0.507249,0.400902,0.655042,0.558237,0.808954,0.214039,0.778676,0.718529,1.025367,0.220796,1.082927,0.702068,0.835787,1.127675,-0.314521,1.428123,0.456992,1.079419,1.299901,0.462158,0.96853,0.413148,0.638235,0.758274,0.508073,0.628593,0.719301,0.289116,-0.082632,0.472467,0.12855,0.840798,1.086686,0.430627,0.838667,0.935852,1.040507,0.487101,0.963038,0.467424,0.307325,-0.030982,0.331588,0.742971,1.021857,1.326298,0.672939,0.32568,1.242874,-0.078703,0.103282,0.482069,1.086571,0.245859,1.327141,0.716972,0.562138,0.565126,1.035602,1.958084,-0.495147,0.560224,1.120013,0.651655,1.491434,0.973884,0.414773,0.953058,0.9272,-0.010747,0.889572,0.457189,0.682594,0.883719,0.589669,1.406119,0.185164,0.933695
101725,41,0.047884,0.066052,0.270809,0.044657,-0.552917,-0.160238,0.829841,0.274573,0.156315,-0.568852,-0.707983,0.263362,-0.430914,-0.56084,-1.022669,0.43163,-1.22599,0.229695,-0.048262,0.966059,-0.000755,-1.011617,-0.647564,-0.184907,0.47434,-0.558872,0.264081,-0.111862,0.054692,-0.240641,-0.060198,1.012298,-0.594298,0.336923,0.328616,0.471144,0.16373,-0.259594,0.186148,-0.816169,0.272392,0.468577,-0.021475,-0.495828,-0.711833,0.359211,-0.436764,0.764516,-0.855873,-0.867189,-0.331501,0.202185,-0.107064,-0.276527,-0.367162,0.380373,0.010139,-0.177,0.671307,-0.534212,-0.010751,0.335875,0.536975,-0.158091,-0.081183,-0.03831,-0.62977,-0.987403,-0.099593,-0.166362,-0.873449,0.878571,-0.281935,-0.389497,0.58336,-0.712297,0.581202,0.118312,0.575706,0.157883,-0.468404,-0.032822,-0.380549,-0.05446,-0.071549,0.075153,0.146468,-0.011576,-0.33131,-0.337189,0.564865,0.068332,1.154515,-0.785323,0.002683,-0.348604,-0.237181,0.495886,-0.38617,-0.467414,0.412761,0.25172,0.998494,-0.4833,1.136031,-0.162282,-1.015618,0.306402,-0.912923,-0.115127,0.266426,0.07546,-0.080746,0.110058,-0.690566,0.99708,0.620544,0.572198,-0.618516,0.753743,0.383377,-0.259881,0.009524,0.010992,-0.84557,0.118707,-0.569131,-0.826981,0.207367,-0.190146,-0.315273,0.379367,0.915029,-0.987888,0.405155,0.550273,0.533583,-0.3657,0.030058,0.020285,-1.056338,-0.476334,0.365976,-0.491309,-0.606017,-0.315283,0.131487,-0.678453,-0.69493,-0.573192,-0.487997,-0.776831,-0.417122,-0.850943,-0.620901,-0.944388,0.07052,0.022902,-0.439659,-0.861914,-0.136428,-0.448354,-0.024559,0.148649,0.388965
101726,18,-1.120783,-0.835357,-0.887619,-0.463716,-1.644916,-0.590613,-1.262448,-1.078674,-0.80159,-2.832327,-0.794064,-1.517633,-0.606196,-0.847262,-1.230738,-1.16382,-0.924072,-2.371385,-0.795096,-0.488125,-0.282248,-0.395818,-0.63835,-1.667373,-2.401555,-0.482021,-0.285047,-0.696956,-1.513935,-1.484652,-1.556065,-0.621319,-0.284115,-1.878483,0.033151,-1.393734,-1.148062,-2.133637,-0.504609,-1.44401,-0.514865,-0.761777,-0.018134,-0.78038,-1.206373,-0.568435,0.372061,-1.376151,-0.917756,-0.045642,-1.149024,-1.122805,-1.358604,-0.933277,-0.076554,-0.559023,-0.25011,-0.956913,-0.930266,-0.361093,-1.308884,-0.104299,0.23414,-0.373159,-0.979102,-0.578187,-0.885674,-1.213657,-1.012711,-1.377591,-0.294683,-1.180455,-0.97799,-0.865644,-0.574034,-0.704365,-0.645836,-1.70238,-0.958381,-0.620671,-1.029186,-0.57387,-1.882915,-0.129308,-0.810716,-0.847915,-1.331586,-0.911979,-1.151567,-1.328728,-1.104777,-0.284845,-1.718571,-0.943558,-0.144258,-0.636857,-1.443196,-1.594045,-0.551054,-1.096387,-1.305717,-0.8511,-0.455531,-1.515024,-0.064027,-0.244223,0.152104,-1.161962,-0.662365,-0.474644,0.416666,-1.679538,-1.252412,-0.861163,-0.295808,-0.380706,-0.853214,-0.750357,-1.481672,-0.95596,-0.40952,-0.590481,-0.337587,-0.956662,-0.912077,-0.01095,-0.584606,-0.195823,-0.353266,-1.560386,-1.74865,-1.536577,-1.064125,0.030922,-1.535483,-0.797063,0.233714,-0.958989,-0.176487,-0.966587,-0.9035,-0.218853,-0.609875,-1.264663,-1.539619,-1.313233,-1.2378,-0.623062,-1.355513,-0.372064,-0.677831,-0.671682,-0.438907,-0.581797,-0.722734,-0.787453,-0.058437,-1.252939,-1.381741,-1.417208,-1.858691,-1.290019,-0.789335,-0.870067,-1.24663
101727,5,-0.151678,0.651271,-0.322565,0.421236,0.087794,0.29677,-0.37565,-0.073445,-0.248655,0.023962,0.480471,0.425394,0.030336,-0.351648,-0.577812,-0.254381,-0.167151,-0.340741,-0.604254,0.242039,-0.276485,0.636843,0.466677,-0.055618,-0.058676,-0.702073,0.163739,0.52599,0.012531,1.292728,0.190599,0.754807,0.22083,-0.294547,-0.114944,0.829974,0.67248,0.745654,0.714153,-0.372284,-0.1117,0.261092,0.411095,0.282228,-0.426426,-0.758356,-0.442778,-0.094899,0.316354,-0.108651,0.397215,0.566113,-0.175187,0.61602,-0.560141,0.192609,0.668229,0.319735,0.085745,-0.38749,-0.099253,-0.394986,0.942689,-0.187265,-0.447074,0.195003,-0.025206,0.268332,0.794318,0.447361,-0.336831,0.311076,0.264545,-0.556155,0.075156,-0.116577,0.419911,-0.371018,1.985481,0.327762,0.762626,-0.520107,0.751046,-0.364382,0.156641,0.044626,-0.146804,0.814378,-0.688658,-0.363812,-0.089003,0.223981,0.338991,0.027231,-0.397928,0.871649,0.660791,0.601762,0.272907,0.163662,-0.143195,0.426666,1.123565,-0.855484,0.352384,0.475423,0.934104,0.447786,0.40943,-1.075894,0.500852,-0.079553,0.586884,0.176441,0.009607,0.781214,0.509732,-0.922711,0.506971,0.620403,0.418108,1.446816,0.471421,0.343614,0.116828,0.256602,0.688274,0.87435,-1.393451,-0.353177,0.259146,-0.132107,-0.002418,0.189933,-0.502781,0.887145,0.069344,0.193884,-0.4459,-0.133441,-0.266893,-1.064077,0.138347,0.21692,-0.78191,0.426804,1.18624,0.073064,0.125793,-0.347904,0.361757,-0.59548,-0.577485,0.682214,0.357773,-0.457001,1.107761,-0.204107,-0.02717,0.371248,0.672118,-0.771759,0.334758,0.586083,0.461281
101728,31,-0.785744,-0.211686,0.017572,1.009392,0.399409,-0.053947,-0.046924,0.331839,0.011751,-0.123636,0.765299,0.675883,0.255319,0.744097,0.010812,0.681692,0.722566,1.055498,0.726344,-0.335761,-0.123413,0.079892,0.632075,0.852866,0.041693,-0.639352,0.254832,0.182563,0.273973,0.058062,0.27894,0.501892,0.372004,-0.391845,0.645687,0.009398,0.400013,0.705985,0.324698,0.652545,0.455896,0.525831,-0.032427,-0.753046,0.40436,-0.661768,0.50223,0.04569,-0.153306,-1.345759,0.779343,0.080773,0.607404,0.010211,-0.061818,0.391779,0.690862,0.364579,0.843398,0.424478,0.304001,0.192406,-0.239231,0.012059,0.922181,0.119054,-0.425021,0.199048,0.616581,1.031734,0.56757,0.000804,0.194052,-0.334281,-0.007672,0.481799,-1.081863,1.133952,0.031623,0.115765,-0.362452,-0.253921,0.197578,0.350252,0.4467,0.728955,-0.143753,0.252392,-0.179145,0.592938,1.17738,0.428833,-0.122937,-0.687304,0.226646,0.359771,-0.210768,0.021114,0.394322,-0.436172,0.673056,0.366804,0.086926,1.164464,0.189836,0.184057,0.273054,-0.12946,-0.186503,-0.118059,-0.426602,0.656514,0.766957,1.123486,0.430078,0.817058,0.403447,0.926545,0.960416,1.805205,0.283214,-0.11603,0.248755,0.653636,1.038336,-0.398081,-0.056695,-0.813083,-0.241948,0.816004,0.58471,-0.207915,0.12624,0.53438,-0.326902,0.72224,-0.159138,-0.698747,-0.281319,0.026566,0.869611,-0.028034,1.048648,1.013456,0.68786,-0.039941,0.11777,0.4783,-0.499266,0.889749,-0.271057,0.151237,-0.295147,0.428657,-0.536923,-0.003263,-0.247466,0.008158,-0.457678,0.367345,0.870484,0.913422,0.664418,0.650632,0.716256
101729,33,1.558755,-0.022882,1.142891,0.851303,0.068771,1.136765,0.990272,1.247615,1.860852,0.766755,0.230942,-0.012663,0.144131,1.039753,0.516077,0.316336,0.81785,1.09966,0.320078,1.328598,0.597692,0.678502,1.082094,0.057273,0.994814,0.427828,1.111384,0.763242,0.064528,-0.131968,0.618,1.018483,0.888497,0.885856,1.157185,1.093433,0.762439,0.868477,0.544704,0.92514,0.511787,1.07298,1.134467,-0.094472,0.418545,1.421853,0.884715,1.203886,0.541331,1.218953,1.094054,0.667121,0.700459,1.084487,0.508055,1.71594,0.680585,-0.13888,0.816471,0.307971,0.248432,1.133882,1.050905,-0.043385,0.841384,0.815862,0.473994,0.59229,0.594785,0.291061,0.586893,0.400406,1.575751,0.727769,-0.131872,0.592742,0.081959,0.660601,0.830753,1.113269,1.224903,0.764723,0.186158,0.289337,1.198801,-0.171231,-0.018225,0.669442,0.845767,0.605843,0.854783,-0.371998,0.901721,0.012888,-0.452779,0.116939,1.230864,0.271565,1.432251,1.540236,0.419025,0.639534,0.975503,0.968243,0.089747,-0.495386,0.862005,-0.045807,1.187305,0.549859,0.899114,0.229494,1.452816,1.931388,1.535194,0.726162,0.363407,-0.124355,0.810827,1.753225,1.138017,0.221404,0.905567,1.258044,0.40237,0.1966,0.827544,1.160749,1.007519,-0.421467,0.283461,1.153993,1.307645,0.788807,0.076879,0.275725,1.219185,0.576885,0.779851,0.872794,1.205406,0.677658,0.561095,0.390132,0.492424,0.252214,0.843474,0.794908,0.439016,0.983898,1.00187,1.452733,0.703001,0.059974,0.861859,0.462288,0.051327,-0.484765,0.704186,0.733923,0.465289,0.146632,0.549293,0.275037,0.994403
101730,8,0.577035,-0.276772,0.384103,-0.318447,-0.868417,-0.432268,-0.499139,-1.131279,0.002415,-0.519684,-0.373954,-0.387304,-0.621073,-0.743088,0.245084,-1.256792,0.814144,-0.220539,-0.829023,-1.13859,-0.522222,-0.295169,-0.868758,-0.75532,-0.389463,-0.055234,-0.854363,-0.227923,-0.368297,0.429484,0.078942,-0.440467,-0.282592,-0.2991,-0.206882,0.212017,0.060449,-0.889182,-0.606811,-1.071947,-0.070567,-0.158352,-0.66825,-0.268093,-0.99221,-0.757606,0.174496,-0.531272,-0.481568,-1.471376,-0.015744,0.229356,-0.365419,-0.460947,-0.645314,-0.049122,-0.18529,-1.374559,-1.296051,0.337069,-1.183657,-1.121098,0.04459,0.229934,-0.515475,-0.691621,-1.003871,-0.661368,-0.14437,-0.540542,0.361802,0.166574,-0.78792,-0.652573,-0.039865,-1.183839,-0.546088,-0.145935,0.196304,-0.440817,-1.464312,0.107622,-1.045856,-0.090757,-0.01851,0.120276,0.582798,-0.379855,-0.519071,-0.126615,-1.043955,-0.132737,-0.118585,-0.684174,-0.818055,-0.317079,0.234609,-0.324098,-0.047052,-0.684633,-0.413005,0.984945,-0.646735,-1.298021,-0.740297,0.58275,-0.497797,0.193277,-0.54066,-0.641589,0.70418,-0.556202,0.532252,-0.398051,-0.625877,0.012378,-0.623758,-0.200432,-0.242221,0.824757,-0.115356,-0.071855,-1.134448,0.507203,-1.22837,-0.08694,-0.490838,-0.593389,0.201331,-1.307299,-0.955674,0.01045,0.310524,-0.413585,-0.762392,-0.287969,-0.300284,-0.580541,-0.123175,-0.167451,0.269975,0.273273,0.607039,-0.850981,0.074574,-0.469381,-0.650655,-1.400715,-0.941469,-0.976371,-0.457434,-0.45514,-0.422392,-0.110196,-0.146563,0.122774,0.909462,-0.997063,-0.192572,-0.59229,0.244931,-0.049055,-0.750729,0.349837,-0.263377
101731,44,-0.490476,-0.182043,0.023454,-0.160055,0.582251,0.92664,-0.045471,0.801468,0.641339,0.262269,0.707046,-0.80903,0.181185,0.190009,-0.177992,-0.738005,-0.039792,-0.531266,-0.341959,0.303275,0.274223,0.235662,0.707771,-0.418021,-0.490774,-0.002226,-0.842703,-0.485076,-0.378552,0.241959,-0.064691,-0.028422,-0.293435,-0.895892,0.809346,0.316838,0.287287,0.019951,0.0679,-0.017412,-0.016222,-0.62131,0.177872,-0.046381,0.565653,-0.660737,-0.212153,0.214964,-0.072517,-0.472904,-0.631654,0.450375,-0.639352,0.548008,-0.188,-0.943431,0.195934,-0.042974,-0.516556,-0.498927,-0.800048,-0.235095,-0.51621,0.926817,-1.126112,-0.308305,0.755432,-0.026146,0.583208,0.961698,-1.303008,-0.91675,-0.607339,0.32938,0.108777,0.680741,0.482056,0.07088,0.108839,-0.460342,-0.724823,0.71191,0.487133,-0.313221,0.684439,0.946614,-0.30125,0.177062,0.041996,-0.20568,-0.067818,0.059825,-0.467334,-0.439598,0.095901,0.295978,-1.156539,-0.155365,-0.06862,0.266275,0.034037,0.363961,0.042982,-0.016498,-0.914707,-0.40785,-0.605555,-0.557469,0.24962,-0.055691,-0.1258,-0.281479,-0.397831,-0.049805,-0.500143,-0.602854,-0.151617,-0.252906,0.321127,-0.529351,0.581296,0.200497,0.413986,0.211385,0.473364,-0.122623,-0.40125,0.554615,0.020303,0.2305,0.145401,-0.550651,-0.554944,-0.75529,0.597993,-0.000412,-0.322993,0.35225,0.801657,0.414986,-0.638699,0.292629,0.1556,0.10494,0.478869,-0.301957,0.661729,0.309731,0.550695,0.170607,0.293694,0.323804,-0.076384,-0.70258,-0.074026,0.968954,-0.347051,0.088827,-0.551209,0.304684,0.402098,-0.685342,0.556319,0.018428,0.559421
